fname,dialogue,summary,topic
train_7611,"#person1#: 안녕하세요. 오늘 밤 예약이 있습니다. #person2#: 성함이 어떻게 되십니까? #person1#: 넬슨입니다.  넬슨. #person2#: 알겠습니다. 넬슨씨. 5명을 위한 방이고 ... #person1#: 잠깐만요? 5달러짜리 방이라는 건가요? 특별 할인이 이렇게 좋을 줄 몰랐네요. #person2#: 아니요, 아니요. 저희 기록에 따르면, 귀하의 이름으로 5명을 위한 방이 예약되어 있습니다. #person1#: 아니요. 잠깐만요. 어딘가 잘못된 것 같습니다. #person2#: 알겠습니다. 다시 확인해 보겠습니다. 오늘 밤  c. 넬슨씨 ... #person1#:  문제가 있네요. 제 이름은  넬슨이지,  c. 넬슨이 아닙니다. [음] 같은 이름을 가진 손님이 두  있나 봅니다. #person2#: 알겠습니다. 다시 확인해 보겠습니다. 오. 여기 있네요. #person1#: 네. #person2#:  넬슨. 19일을 위한 1인실 ... #person1#: 잠깐, 잠깐! 오늘 밤을 위한 것이었습니다. 내일  아니라요. #person2#: 음. 음. 오늘 밤에는 방이 없는 것 같습니다. 도시에 컨벤션이 있어서, 음, 확인해 보겠습니다. 네, 방이 없네요. #person1#: 아, 제발요! 뭔가 있어야죠. 아무거나요. #person2#: 음. 리모델링 중인 몇 개의 방이  한데, 그냥 롤어웨이 침대만 있습니다. [음] tv나 작동하는  시설이나 화장실 같은 일반적인 편의 시설은 없습니다. #person1#: 아, 제발요. 다른 뭔가가 있어야 합니다. #person2#: 음. 컴퓨터를 다시 확인해 보겠습니다.  #person1#: 뭐요? #person2#: 오늘 밤에 예약이 취소되었습니다. 허니문 스위트룸이 남아 있습니다. #person1#: 좋아요. 그걸로 하겠습니다. #person2#: 하지만 밤에 250달러를 청구해야 합니다. #person1#:  이건 아니죠. 불편함에 대한 할인이 있어야 합니다. #person2#: 음. 제가 드릴 수 있는 최선은 10% 할인과 무료 컨티넨탈 아침식사 티켓입니다. #person1#: 저기요. 아침식사는 어차피 무료 아닌가요? #person2#: 음, 주말에만 그렇습니다. #person1#: 저, 매니저와 이야기하고 싶습니다. #person2#: 잠깐, 잠깐, 넬슨씨. 제가 추가로 15% 할인을 드리고 다음에 저희를 방문하실 때 무료로 방을 제공해 드릴 수 있을 것 같습니다. #person1#: 그건 오래 걸릴 거에요.", 넬슨은 오늘 밤 #person2#의 호텔에 예약이 있습니다. 그러나 호텔은 날짜를 잘못 이해하고 비싼 허니문 스위트룸만 남아 있습니다. 넬슨씨는 그 후 #person2#와 할인에 대해 협상합니다.,호텔 체크인
train_7612,#person1#: 오늘 밤 파티를 위해 케이크를 만들려고 했어요. 하지만 계란이 다 떨어졌다는 걸 방금 알게 됐어요. 슈퍼마켓에 가서 좀 사다 주실 수 있나요? #person2#: 케이크를 만들 시간이 충분하지 않은 것 같아요. 그냥 가게에서 케이크를 사는 게 어떨까요?,"#person1#은 케이크를 만들고 싶어하고, #person2#는 케이크를 사는 것을 추천합니다.",케이크
train_7613,"#person1#: 에이스  에이전시입니다. 좋은 아침입니다. #person2#: 좋은 아침입니다. 도와주실 수 있을까요? 저, 일자리를 찾고 있어요. #person1#: 무엇을 도와드릴 수 있을지 봐야겠네요. 음... 이전에 저희 에이전시를 이용해  적이 있나요? #person2#: 아니요. 하지만 친구들이 여기서 일자리를 찾은 것을 보고, 아마도 도움이 될 수 있을 것 같아서... #person1#: 알겠습니다. 먼저, 성함을 알려주실 수 있을까요? #person2#: 네, 물론입니다.  홀리스입니다. #person1#: 좋습니다. 그리고 전화번호를 알려주실 수 있을까요? #person2#: 네. #phonenumber#입니다. #person1#: 좋습니다. 그리고 생년월일을 알려주실 수 있을까요? #person2#: #dateofbrth#입니다. #person1#: 감사합니다. 이제 학력에 대해 알려주세요. 어느 학교를 다녔나요? #person2#: 저는 사우스 타운의 중학교를 다녔습니다. #person1#: 그리고 대학에 다녔나요? #person2#: 아니요. 저는 18살 때  교육을 그만뒀습니다. #person1#: 알겠습니다. 자격증이 있나요? #person2#: 네. 저녁 학급에서 타자와  자격증을 취득했습니다. #person1#: 좋습니다. 현재 어디에서 일하고 계신가요? #person2#: 음, 저는 속기사로 일하고 있습니다. 하지만 그다지 즐겁지 않고 임금도 그다지 많지 않아요. #person1#: 알겠습니다. 다른 일자리에 지원해  적이 있나요? #person2#: 네. 경찰관이 되고 싶었는데, 키가 작아서 거절당했습니다. #person1#: 그럼 지금은 어떤 일을 하고 싶으신가요? #person2#: 음, 저는 여행사에서 일해보고싶어요. #person1#: 알겠습니다. 저에게 가장 좋은 방법은 당신을 위해 어떤 일자리를 찾을 수 있을지 보는 것 같네요. 그리고...", 홀리스가 에이스  에이전시에 일자리를 찾으러 왔다. 에이전시는 개인 정보를 요청하고 수잔은 여행사에서 일하고 싶다고 말한다.,일자리 찾기
train_7614,"#person1#: 안녕하세요.  무슨일이 일어났는지 말해줄 수 있나요? #person2#: 그럼요: 1982년에 뉴햄프셔에서  등반을 하고 있었어요. 갑자기 날씨가 정말 나빠졌어요. 눈이 많이 와서 아무것도 볼 수 없었어요. 그래서 우리는 길을 잃었어요. 그래서, 우리는 산에서 4일을 보냈어요. 기온은 -20도였어요. 우리는 장비나 음식이 전혀 없었어요. #person1#: 그럼 어떻게 됐나요? 누군가 당신을 찾았겠죠? #person2#: 네. 하지만 우리는 매우 아팠어요.  때문에 다리를 움직일 수 없었어요. 병원에서 몇  보냈어요. 의사들이 제 다리를 절단했어요. #person1#: 그렇군요. 다리를 잃었지만, 최선을 다해 활동하려고 하시는군요. #person2#: 맞아요. 사실, 제 자신을 위해 새로운 다리를 만들기로 결정했어요. 누구도 신체적으로 장애인이 될 필요가 없다는 것을 깨달았어요; 우리는 현대 기술을 이용할 수 있어요. #person1#: 그리고 멋진 새 다리를 만들었군요. 다시  등반을 갈 수 있나요? #person2#: 네, 갈 수 있어요. 사실, 이것들은 등산화보다 훨씬 더 좋아요, 스프링  덕분에 훨씬 더 강해요."," #person1#에게 1982년 뉴햄프셔에서   중 사고에 대해 이야기한다.  길을 잃고 다리를 잃었지만,  새 다리를 만들어냈다.",산악 등반
train_7615,"#person1#: 안녕,  #person2#: 마이크 카스테어스! 내가 가장 좋아하는 손님이잖아. 오랜만에 왔네. #person1#: 그래, 오랜만이야. #person2#: 어떻게 지냈어? #person1#: 나는 괜찮아. 너가 아프다고 들었어. #person2#: 그래, 몇 주 동안 잠깐 없었지. 하지만 지금은 괜찮아.  너 미국에 가려고 했었지? #person1#: 가려고 계획했었지만, 가지 않았어. #person2#: 아, 그래? #person1#: 너를 마지막으로 본 이후로  전체를 계속해서 재구성하는  했어. 그리고 크리스마스 이후로 여기에 온 건 처음이야. #person2#: 그래도 너를 보니 좋네. 주문할래?",마이크 카스테어는 크리스마스 이후로  가게에 오지 않았다. 그들은 최근의 상태에 대해 이야기한다.,가게에서의 대화
train_7616,"#person1#: [문을 두드리는 소리.] 들어오세요, 부탁드립니다. #person2#: 안녕하세요, 케이트. 제인은 어디에 있나요? 이 편지를 타이핑해 주기를 원합니다. #person1#: 미안하지만 그건 안될 것 같아요, 톰. 오늘 그녀는 일을 하지 않습니다. #person2#: 오, 왜요? 그녀가 아프나요? #person1#: 아니요. 그녀는 시험 공부를 하고 있습니다. #person2#: 시험. 그녀가 학교에 다니나요? #person1#: 네, 그렇습니다. 그녀는 야간 학교에서 일본어를 배우고 있습니다. #person2#: 알겠습니다. 당신도 야간 학교에 다니나요? #person1#: 아니요, 저는 아닙니다, 올해는 아니지만 내년에 수업을 듣는 것을 고려하고 있습니다. #person2#: 좋은 생각이네요. 비싼가요? #person1#: 아니요, 그렇게 비싸지는 않습니다. 어쨌든, 그 돈이 아깝지 않습니다.",케이트는 톰에게 제인이 일본어 시험 공부를 하기 위해 오지 않았다고 말합니다. 케이트는 내년에 수업을 들을 수도 있습니다.,친구들 사이의 대화
train_7617,"#person1#: (코를 킁킁대며) 그건 프랑스 담배인가요? #person2#: 뭐라고요? #person1#: 당신이 피우는 그게 프랑스 담배인가요? #person2#: 네, 맞아요. 왜요? 문제 있나요? #person1#: 왜 프랑스 담배를 피우는지 이해가 안 가요. 냄새가 너무 안 좋아요. #person2#: 저는 매우 좋아해요. 영국 담배보다 선호하죠. #person1#: 많이 가지고 있나요? #person2#: 네, 대략 200개 정도요, 왜요? #person1#: 그럼... 음... 제가 몇 개  될까요? #person2#: 제게서 사려고요? 하지만... 당신은 프랑스 담배를 좋아하지 않잖아요! #person1#: 네, 저는 그렇지 않아요. 하지만 제 아내는 좋아해요.","#person1#은 #person2#에게 #person2#가 프랑스 담배를 피우는지 묻습니다. #person1#은 프랑스 담배를 좋아하지 않지만, 아내를 위해 #person2#에게 몇 개를 사고 싶어합니다.",프랑스 담배
train_7618,"#person1#: 저는 오래된 뮤직박스를 찾고 있어요. #person2#: 딱 맞는 곳에 오셨네요. 특정한 시대가 있나요? #person1#: 20년대에 만들어진 상자가 있다면 좋겠어요. #person2#: 어제 하나 들어왔어요, 그래서 지금 여섯 개가 있어요. #person1#: 그 중에 춤추는 인형이 있는것이 있나요? #person2#: 네, 춤추는 인형이 있는 상자가 아직 두 개 남아 있어요. #person1#: 오, 둘 다 너무 아름답네요. 이걸로 하겠어요. #person2#: 그건 정말 아름다운 작품이죠, 그렇지 않나요? #person1#: 마지막 질문이 있어요. #person2#: 아, 아니요. 우리가 여기서 판매하는 모든 것은 '그대로'입니다. #person1#: 너무 많은 걸 바라는 거였나 봐요. #person2#: 만약 고장나면, 인터넷에서 수리공을 찾아볼 수 있을 거예요.",#person1#은 20년대에 만들어진 춤추는 인형이 있는 오래된 음악 상자를 찾고 있습니다. #person2#는 두 개를 추천하고 #person1#은 하나를 선택합니다.,오래된 뮤직박스 
train_7619,"#person1#: 오늘 밤에 영화관에 가는 건 어떨까요? #person2#: 좋아요. 오늘 밤에 뭐가 상영되나요? #person1#: 영화 제목은 확실치 않지만, 로맨틱한 영화라는 건 알고 있어요. #person2#: 로맨틱? 저는 스릴러를 더 좋아하는데요. #person1#: 너무 피투성이 아닌가요? #person2#: 그렇지만, 매우 흥미롭습니다.",#person1#은 오늘 밤 영화관에 가자고 제안합니다. #person1#은 로맨틱한 영화를 알고 있지만 #person2#는 스릴러를 선호합니다.,영화 보기
train_7620,"#person1#: 당신이 강등당한 전 상사의 자리를 대신하게  좀 이상하게 느껴지지 않나요? #person2#: 네, 처음에는 매우 어색했습니다.  강등당하고 그 후에 사임하니  누군가가 죽은 것 같았어요! 사무실 분위기가  장례식장 같았거든요. 그리고 저를 배신자로 보지 않을까 두려웠어요. 관리진이 그의 자리를 대신하라고 요청했을 때 말이죠. . . #person1#: 그들이 반란을 일으켰나요? #person2#: 다행히 그렇지 않았습니다.  리더십 역할을 맡을 기회를 얻었다는 것을 모두가 이해하는 것 같아요. 이제 저는 감독으로 간주되어 계단을 올라가고 있습니다. 몇 주 후에는 아무 일도 없었던 것처럼 되었어요. #person1#: 이것은 당신이 일할때  얼굴을 드러낼 기회입니다. 감독들은 그들 아래 사람들의 모든 열심히 일하는 것에 대한 공을 독차지하게 됩니다. #person2#: 그렇죠, 그들은 또한 비난을 받게 됩니다, 그게 제 전 상사에게 일어난 일이죠. . .",#person2#는 강등당한 전 상사의 자리를 대신하는 것이 매우 어색하게 느껴집니다. #person1#는 이것이 #person2#의 커리어에 좋은 기회라고 생각합니다.,일에 대한 대화
train_7621,"#person1#: 학기가 끝나면 학교를 떠날 건가요? #person2#: 네, 그렇습니다. #person1#: 무엇을 하실 건가요? #person2#: 저는 사무원이 될 예정입니다. #person1#: 사무원이란 무엇을 하는 건가요? #person2#: 그는 사무실에서 일합니다. 편지와 보고서를 쓰고, 타이핑도 합니다. #person1#: 저는 수의사가 되고 싶어요. #person2#: 뭐라고요? #person1#: 수의사-수의학 전문의를 말이에요. #person2#: 이런, 그게 무슨 일인가요? #person1#: 수의사는 아픈 동물을 돌보는 사람입니다. 그는 동물의 의사입니다. #person2#: 저는 한번 동물과 말하는 사람에 대한 이야기를 읽어본 적이 있습니다. 매우 흥미로웠어요.",#person2#는 학교를 떠나고 사무원이 될 예정입니다. #person1#는 수의사가 되고 싶어합니다.,직업
train_7622,"#person1#: 너 여기 얼마나 있었어? 네 달정도 되었지? #person2#: 응, 그 정도야. #person1#: 이제 중국어를 더 잘하게 되었니? #person2#: 아, 분명히. 나는 처음 광저우에 도착했을 때, 내 여자친구가 휴대폰 가격에 대해 판매원과 흥정하는 것을 기억해. #person1#: 아, 그래. 많은 중국인들이 흥정을 좋아해. 거의 어디에서나 일어나. #person2#: 나도 그건 이해해. 하지만 대화의 속도가 점점 빨라져서, 그들이  것 같았어. 나는 그  폭력적인  경쟁이라고 생각했어. 사실은 완벽하게 정상적인 대화였지. #person1#:  경쟁? 너 정말 웃겨. 너가 과장하고 있는 거야. 나는 그걸 믿지 않아. #person2#: 나는 전혀 과장하지 않아. 나는 너에게 진실을 말하고 있어. 그게 바로 그때 내가  것이야. #person1#: 응, 아마 그럴 수 있겠어. 중국인들은 보통 그런 것을 눈치채지 못해. 아마 우리에게는 꽤 자연스러울 수 있겠지. #person2#: 응, 완전히 맞아.",#person2#는 중국에 4개월 동안 있었고 이제 중국어를 더 잘 알게 되었다. 그리고 #person2#와 #person1#는 중국인들 사이의 흥정에 대한 느낌에 대해 이야기한다.,중국어
train_7623,"#person1#: 이게 바로 좋은 삶이야! 우리 삶이 꽤 괜찮지 않아? #person2#: 그럼 물론이지! 그런데, '만약에'에 대해 생각해 본 적 있어? #person1#: 어떤 걸 말하는 거야? #person2#: 음, 가끔 내가 조금 다르게 행동했다면 어떻게 됐을지 생각해 보는 거야. #person1#: 예를 들면? #person2#: 예를 들어,  건축을 공부하지 않았다면, 원하던 대로 예술가가 되었을 거야. #person1#: 알겠어. 생각해 보니, 나도 이 도시로 이사하지 않았다면 샐리를 만나 결혼하지 않았을 거야. #person2#: 보다시피! 모든 일은 이유가 있어! 10년 전에 그 차 사고가 없었다면 우리조차 만나지 못했을 거야! #person1#: 음, 나는  없어! #person2#: 그걸위해 건배하자!",#person1#과 #person2#는 삶에서 일어나는 일들에 대한 자신들만의 생각을 나누고 있다.,친구들 사이의 대화
